image_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2008_004703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_004750,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2008_004758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008_004768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_004827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_004847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_004849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_004876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_004961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_005043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_005393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_005449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_005720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_005721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_005796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008_005855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_005889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_005984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_006099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_006147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_006356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_006377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2008_006604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_006629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_006820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008_006889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_006946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_007050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_007064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_007179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_007185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_007390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_007428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_007434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_007472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008_007565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_007610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_007877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008_007914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
